assignee_id,disambig_assignee_organization,blockchain_patent_count,is_bank,canonical_bank_name,parent_bank_group,is_us_top50_candidate,us_top50_rank,us_top50_bank_name,match_type,confidence,evidence,review_note,ambiguity_note,acquired_via
1b7682f8-53f4-40a2-9b51-e5937a016ff3,Virtustream IP Holding Company LLC,3,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
50db194b-72da-448c-91c5-e0c2b7a1183f,"WANdisco, Inc.",3,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
52a0ec3a-fd65-4ff4-b182-fef327a3ab72,"XILINX, INC.",3,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
42da89e9-8a23-452d-aaf0-27b9b44305b4,YANGZHOU UNIVERSITY,3,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
50b4ac4c-9137-4e7c-97fc-33d74897fdb2,Yale University,3,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
8d3258ae-d2f0-4c03-8edb-14bc81bfa803,Yokogawa Electric Corporation,3,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
2216de2b-1752-4535-b499-a4bea7c3f9d0,eIngot LLC,3,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
5b633506-0b03-4077-ae8b-71fddfd96fde,nVent Services GmbH,3,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
3a372479-c57d-472e-9258-9ca81c46a4a2,,2,0,,,0,,,CONTEXTUAL,HIGH,PatentsView g_assignee_disambiguated shows individual assignee (assignee_type=4) named 'William V. Oxford'.,"Resolved as NON_BANK: individual assignee, not a bank entity.","Previously ambiguous; resolved as NON_BANK individual assignee (type=4, name=William V. Oxford).",
49572d8f-95f8-420d-bd6e-0d9d7b951ccb,,2,0,,,0,,,CONTEXTUAL,HIGH,PatentsView g_assignee_disambiguated shows individual assignee (assignee_type=4) named 'Bao Tran'.,"Resolved as NON_BANK: individual assignee, not a bank entity.","Previously ambiguous; resolved as NON_BANK individual assignee (type=4, name=Bao Tran).",
6b338e4d-8a63-4ed6-a41f-848cb550886d,,2,0,,,0,,,CONTEXTUAL,HIGH,PatentsView g_assignee_disambiguated shows individual assignee (assignee_type=4) named 'Raghunathvenkata Ramana Thummisi'.,"Resolved as NON_BANK: individual assignee, not a bank entity.","Previously ambiguous; resolved as NON_BANK individual assignee (type=4, name=Raghunathvenkata Ramana Thummisi).",
a4d7b9ae-03ad-4baf-ae69-2b16e493ad20,,2,0,,,0,,,CONTEXTUAL,HIGH,PatentsView g_assignee_disambiguated shows individual assignee (assignee_type=4) named 'Vinay Kumar Agarwal'.,"Resolved as NON_BANK: individual assignee, not a bank entity.","Previously ambiguous; resolved as NON_BANK individual assignee (type=4, name=Vinay Kumar Agarwal).",
81b80f55-d9b2-4e62-bbea-4f7c95dbe5ff,1Citadel Pte. Ltd.,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
4b352a96-621c-40ac-8d9a-86d9dc519718,"A9.com, Inc.",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
7fb9645f-c39c-4170-8b1e-eabd35402af7,"ADVANCED MESSAGING TECHNOLOGIES, INC.",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
0420966a-9cb1-42e1-a4d4-df6402b916d9,"AIM IP, LLC",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
729612f3-7e8c-42ef-b71e-21ed69ac1ad6,"ANONYDOXX, LLC",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
ed4ed3c7-2d07-40e3-adea-7eaa9fe556b2,"APEX DATA SOLUTIONS, LLC",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
3a6725b5-46ca-4e28-82a0-6108586980d0,APIFINY GROUP INC.,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
1ebc5cb8-3383-410d-9867-88acdc3f692b,"ARTIFACTSOFRESEARCH, INC.",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
7ce8e764-0186-4613-b282-65ec0248c561,ATMPS Ltd,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
ed933a00-d998-4304-862c-6106b9b753e6,ATOMBEAM TECHNOLOGIES INC.,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
a79d39de-1317-46ff-8a5b-a6e7e2908a4c,"ATTNLIVE, INC.",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
0f311d17-58b2-47b9-8e5c-b1e5a375632f,"AWARE, INC.",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
6094a9c0-dd69-4bc1-9c15-0b2a68b93db6,"Acuant, Inc.",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
6c373499-9a01-4757-91d1-a286e4d0fb48,AhP-Tech Inc.,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
b639d617-aba6-44d0-9c6b-a34705bf1d57,"Airtime Networks, Inc.",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
99b06583-5cba-4cf7-9b34-b45250056bc1,"Aldelo, LP",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
c2d604b8-7420-4118-af2a-8e94f0770ac5,Ally Financial Inc.,2,1,Ally Financial,Ally Financial Inc.,1,27.0,Ally Financial,ALIAS,HIGH,Matched by curated assignee_id->bank mapping (legacy reviewed map).,Mapped as bank-related entity.,,
95b5ef1b-7b91-42fc-801a-f0b8892d5481,Ascent Solutions Pte Ltd,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
defcd8d8-c399-436c-bd82-07322ff703b7,"Aurign, Inc.",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
32f6836b-edf5-4c92-af67-cfa5276a1ac6,"Avian, Inc.",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
2e3353f9-a780-41e0-8e0c-995d3ebba6ef,"BAMBUMETA, LLC",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by residual review against the current blockchain assignee list.,,
f2b18266-b73d-45fa-b85c-2302ce257d41,BARLEA CORPORATION,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
ee5df1f3-b3cd-4dcc-97bd-ad5385db6827,BC DEVELOPMENT LABS GMBH,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
0409a69f-eba6-41f8-a004-41df9ca3725b,"BCDB, Inc.",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
4d5376c6-55da-46c2-8b50-d5845f2dc79b,"BEIJING BOE TECHNOLOGY DEVELOPMENT CO., LTD.",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
f802d237-f5ab-4c30-aee4-40a51c5dca89,BIOCONNECT INC.,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
09d2e657-b8f5-4cd9-aefc-e43373ba71db,BITACCESS INC.,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
58642d6d-a34c-47c1-9fcf-252a091d1d95,"BITFLYER BLOCKCHAIN, INC.",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
2fd090bc-81c1-4feb-941e-3f5923fe00aa,BITMAIN TECHNOLOGIES INC.,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
9b671fe0-75f6-46b2-86ee-05713e53e6d6,BITMAINTECH PTE. LTD.,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
5654e668-175b-4574-8748-31d193024790,BLOCKPOINT SYSTEMS INC.,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
a5e4b781-9fa9-4d32-8afb-89f54c123d87,"BLUEOWL, LLC",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
9844b584-946d-4f31-8b56-a402f3b5baca,"BOE Technology Group Co., Ltd.",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
d99486d5-356d-489f-8fd8-5ddc3d53dd63,BOOZ ALLEN HAMILTON INC.,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
c662cb96-8fe7-4b9f-9a43-4b2b78c34bac,BUY IT MOBILITY NETWORKS INC.,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
989c5508-e46c-4f2c-a7c3-1c028dce35ee,Baker Hughes Oilfield Operations LLC,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
6924f491-e60c-48de-916d-75aeb7e6efd3,"Balanced Media Technology, LLC",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
50a06f3b-6bb6-412d-9082-bc971867a558,"BanQu, Inc.",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
06b54b3c-c9d2-442e-beb0-e4e452045280,Bar-Ilan University,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
d04f11a1-1e99-4517-941b-6cc5bfe9720c,"Baton Systems, Inc.",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
e04deb17-2605-477b-9733-b72be8c062c1,Bayerische Motoren Werke Aktiengesellschaft,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
d0580f98-5480-4c0b-a4f8-2ac0a3d8b3d9,"Beijing Jingdong Zhenshi Information Technology Co., Ltd.",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
2d556247-0376-4a32-9809-b102a4901fc2,"Biogy, Inc.",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
01d129cc-213c-4986-8150-f02849d72c3c,"Black Atom Technologies, Inc.",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
567ada79-c9eb-4ade-a12a-7f0e7c5a9639,"BlockJoy, Inc.",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
8730662a-6a69-4a4e-b26e-7458fd0ccd6e,Blockchain Generation Ventures,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
1e2f84cc-ae29-4108-8713-9a450eae2dc8,"Blockchain Innovation, LLC",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
12074445-730a-4a78-871b-20809063f40a,Blockdaemon Inc.,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
87d36a05-63d0-4920-813a-7f1c59ec9622,"Bloxtel, Inc.",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
1945bfa5-e9d2-4b7b-bf42-d9a5fae71a9a,"Brave Software, Inc.",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
300cda66-3b6d-4154-afc9-3e31bf2d431b,Broadcom Corporation,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
666e45c7-32d5-4edd-aead-5d57a5fa35c2,CCH INCORPORATED,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
f75f7df7-6043-4248-96ae-8d6578210c80,"CHINA MOBILE COMMUNICATION CO., LTD RESEARCH INSTITUTE",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
7bff94cf-83ba-4db9-8338-eba4861520bd,"CHINA MOBILE COMMUNICATIONS GROUP CO., LTD.",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
bd6c0451-1986-4319-be90-09ab3d017e19,CHROMAWAY AB,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
04d0947d-6fb3-4b36-b4b9-c2011ee67044,"CITIGROUP TECHNOLOGY, INC.",2,1,Citigroup/Citibank,Citigroup Inc.,1,3.0,Citigroup,ALIAS,HIGH,Matched by curated assignee_id->bank mapping (legacy reviewed map).,Mapped as bank-related entity.,,
9458f5db-a7fb-4dfd-aeb0-57cd5c06e895,"CLOUDMINDS (SHENZHEN) ROBOTICS SYSTEMS CO., LTD.",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
8a93937c-8118-4ec9-8248-38bce139840e,COINFIRM BLOCKCHAIN LAB SP. Z O.O.,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
eae540e5-2a59-48ba-8fb8-cff7c6b79200,"COINPLUS, INC.",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
be551b38-f3ae-4c63-8705-aef33c699179,COMMON COMPUTER INC.,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
ad38a161-9f04-4f06-80c9-3ee8305d23c6,COMMONWEALTH SCIENTIFIC AND INDUSTRIAL RESEARCH ORGANISATION,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
2322f542-e45e-4df8-99cb-3a77b5ff4734,CY2CODE CO. LTD,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
813139c0-23aa-480f-b948-1dcbb548f29c,"Cboe Exchange, Inc.",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
fc6a1794-3b16-4cbd-a758-43c1978ef3a5,"Ceremorphic, Inc.",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
011fba3b-ad4e-404c-bb90-c8f27ea205fe,"Cerner Innovation, Inc.",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
f1a2f218-bc3b-4d7d-9951-6b819cef313f,Charles Finkelstein Consulting LLC,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
e88bfe4d-e9e9-4fb3-8efb-214cdc046515,Circularise B.V.,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
6daf4acc-b699-4980-83c7-9d2629fa9764,"Citizens Reserve, Inc.",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
5479d163-9044-48dc-9c7d-f224ae31449c,"ClearTrace Technologies, Inc.",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
fb5caa8a-a9a5-4a83-aef4-36bff7538e10,"CloudCover IP, LLC",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
163ca664-1bf6-47ea-ade1-88a28dba5988,Codenotary Inc.,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
b184893b-7b97-45c1-a2e9-8c8e4a867766,Coin Metrics Inc.,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
867b5803-398c-4f79-83d8-5d52b969cc8f,"Coinbase Crypto Services, Inc.",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
a26817ce-90c4-42cf-846e-43282b436e98,"Convida Wireless, LLC",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
99e28643-b5fc-45dd-8664-e78285f44d2c,CopyForward Inc.,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
a98cb718-51a6-41c0-a861-2b8a55df68a5,"Countia, LLC.",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
f6ad7b7c-720a-4feb-8b99-b5085e12e146,"Crackle, Inc.",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
f5fe5305-ff3d-4d79-8332-ad9dee12919d,CreateMe Technologies Inc.,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
fca6d7c1-643f-470c-bea8-21a36f6365df,Currency Com Limited,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
a04f5d2f-14e1-4abe-863d-8231c42c2967,CyberArk Software Ltd.,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
61e60117-9eb4-407f-8e6d-aa296caf996b,Cygnetise Limited,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
1cc97333-3d21-46e9-b131-bb4575e23d90,Cypherium Blockchain Inc.,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
09251461-7cb3-40f6-9c44-0aa60bb76e24,"DECENTRALIZED WIRELESS FOUNDATION, INC.",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
0b25f71c-38cb-4b07-a66c-7fc878a8b230,"DEIXIS, PBC",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
86d6e3bb-25c5-4307-96ec-b68dc0b438d0,DIGIPRAISE LLC,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
1b49443d-0b2f-4cd9-9fdc-6315df95e3c0,"DIGITAL CURRENCY INSTITUTE, THE PEOPLE'S BANK OF CHINA",2,1,People's Bank of China,People's Bank of China,0,,,ALIAS,HIGH,Matched bank alias pattern: \bpeople\s*s\s+bank\s+of\s+china\b,Mapped as bank-related entity.,,
5855c8da-7d97-4d07-bcf1-c4e498a7b497,"DOCTRACE, LLC",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
6d356e9f-66e9-4851-9f85-bcbacc30a76a,"Digital Asset Capital, Inc.",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
26b496c8-c153-4439-b5d1-bd37dc253758,Digital Asset Holdings,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
67d175f7-3647-4763-8bc7-a86c33ab07b6,"Digital Legacy AI, Inc.",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
18d6cac1-d8a7-4a4d-aa71-bbae899445d4,"Domus Tower, Inc.",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
6fe8311d-eaae-4a49-be64-e266ebddd3c6,Dunamu Inc.,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
d1534013-1fdb-4ab2-bba6-a89dccef773a,EDATANETWORKS INC,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
69881be9-0653-448f-a336-92b2b0c4bb74,ELECTRICITE DE FRANCE,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
9b112061-0bdc-4645-816f-6ba681e7bc2e,EMC Corporation,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
21c126fa-7cff-486e-a132-e53b33c93000,EMORY UNIVERSITY,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
4600b909-1dcd-4000-a91f-6a481986af3b,"ENERGYXCHAIN, LLC",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
22e4941f-379b-4989-bb94-6ba72472ba39,"Eggschain, Inc.",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
9caf2bdc-bb90-4d31-9590-4ab1c2c6a594,Elite Coinage Co.,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
f5a09dc7-e6b1-4835-9ca7-05134359b7e6,"Emanate Biomedical, Inc.",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
585996b9-f9e4-4fb6-b858-e881578de56c,Entrust Corporation,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
5b194451-83b8-410f-abc0-77a1753452ee,Etherweb Technologies LLC,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
4f08b8ed-ddfb-4eb2-a92d-80d120230fe8,Exosite LLC,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
e7c3405b-3734-4fb1-b435-a0eeb6b26a5f,"FIDELITY NATIONAL INFORMATION SERVICES, INC.",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
f6b6d11a-d605-42b9-80e0-302d32461f0d,FINLINK INC.,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
4d64b014-6f97-470b-bc6f-3991870373cd,"FIRST GENESIS, INC.",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
ad25a42e-530d-4ec4-be41-c4593f1cb313,"FNSVALUE CO., LTD.",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
8a7fca01-61b3-408e-bfb5-f4d27ff6f5de,"FUJI XEROX CO., LTD.",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
77a70a27-ca0e-4107-b3f2-7f43b650cac0,Farmobile LLC,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
3f146c55-37a0-4380-bf1d-48fc2b448c5b,"Flair, LLC",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
f4b2702b-b0dd-46b5-a6a1-64bacab9c3cf,"FuelTrust, Inc.",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
af7c140f-02fe-485b-b21a-a8e56573f1c5,GATE INFORMATION PTE. LTD.,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
4e41ba1f-2dea-4850-9afc-49ff44e39e01,GHOSTWARP CO.,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
bab379f2-7d57-47db-90ee-7da832f0c157,"GLOBAL FILE SYSTEMS, INC.",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
74245b1a-4bba-417a-9605-e7b8f0e0cde0,GM GLOBAL TECHNOLOGY OPERATIONS LLC,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
94b2a468-dc27-4208-bc14-a4ffe5c29538,GULFSTREAM AEROSPACE CORPORATION,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
ca571a65-939e-46f2-80b6-0fbdcfc3ee2d,GWANGJU INSTITUTE OF SCIENCE AND TECHNOLOGY,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
90b95ee5-a384-4a27-ba03-732bdfc3a487,"Galena Hills, Inc.",2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
be11be5e-46d1-4977-8e25-a45b60d99fef,Gen Digital Inc.,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
86b2504f-f496-4270-8a14-73e4e6c0a9f5,General Motors LLC,2,0,,,0,,,NONE,LOW,No reliable bank signal in assignee name.,NON_BANK by name-based rules.,,
